48951	L_ 22657 / B_ {#maMtraH#} / S_ {#--bI(vI)ja#}	
48952	L_ 22657 / B_ {#maMtraH#} / S_ {#--BedaH#}	maMtraBedaH
48953	L_ 22657 / B_ {#maMtraH#} / S_ {#--mUrtiH#}	maMtramUrtiH
48954	L_ 22657 / B_ {#maMtraH#} / S_ {#--mUlaM#}	maMtramUlaM
48955	L_ 22657 / B_ {#maMtraH#} / S_ {#--yaMtraM#}	maMtrayaMtraM
48956	L_ 22657 / B_ {#maMtraH#} / S_ {#--yogaH#}	maMtrayogaH
48957	L_ 22657 / B_ {#maMtraH#} / S_ {#--varjaM#}	maMtravarjaM
48958	L_ 22657 / B_ {#maMtraH#} / S_ {#--vAdin#}	maMtravAdin
48959	L_ 22657 / B_ {#maMtraH#} / S_ {#--vid#}	maMtravid
48960	L_ 22657 / B_ {#maMtraH#} / S_ {#--vidyA#}	maMtravidyA
48961	L_ 22657 / B_ {#maMtraH#} / S_ {#--saMskAraH#}	maMtrasaMskAraH
48962	L_ 22657 / B_ {#maMtraH#} / S_ {#--saMskriyA#}	maMtrasaMskriyA
48963	L_ 22657 / B_ {#maMtraH#} / S_ {#--saMhitA#}	maMtrasaMhitA
48964	L_ 22657 / B_ {#maMtraH#} / S_ {#--sADakaH#}	maMtrasADakaH
48965	L_ 22657 / B_ {#maMtraH#} / S_ {#--sADanaM#}	maMtrasADanaM
48966	L_ 22657 / B_ {#maMtraH#} / S_ {#--sADya#}	maMtrasADya
48967	L_ 22657 / B_ {#maMtraH#} / S_ {#--sidDiH#}	maMtrasidDiH
48968	L_ 22657 / B_ {#maMtraH#} / S_ {#--spfS#}	maMtraspfS
48969	L_ 22657 / B_ {#maMtraH#} / S_ {#--hIta#}	maMtrahIta
48970	L_ 22658 / B_ {#maMtraRaM --RA#}	maMtraRA,maMtraRaM
48971	L_ 22659 / B_ {#maMtrata#}	maMtrata
48972	L_ 22660 / B_ {#maMtravat#}	maMtravat
48973	L_ 22660 / B_ {#maMtravat#} / M_ {%--<ab>ind.</ab>%}	maMtravat
48974	L_ 22661 / B_ {#maMtriH#}	maMtriH
48975	L_ 22662 / B_ {#maMtrita#}	maMtrita
48976	L_ 22662 / B_ {#maMtrita#} / M_ {#--taM#}	maMtritaM
48977	L_ 22663 / B_ {#maMtrin#}	maMtrin
48978	L_ 22663 / B_ {#maMtrin#} / M_ {%--<ab>m.</ab>%}	maMtrin
48979	L_ 22663 / B_ {#maMtrin#} / S_ {#--Dura#}	maMtriDura
48980	L_ 22663 / B_ {#maMtrin#} / S_ {#--patiH, --praDAnaH --pramuKaH, --muKyaH, varaH, --SrezWaH#}	maMtriSrezWaH,maMtripatiH,maMtripraDAnaH,maMtripramuKaH,maMtrivaraH
48981	L_ 22663 / B_ {#maMtrin#} / S_ {#--prakAMqaH#}	maMtriprakAMqaH
48982	L_ 22663 / B_ {#maMtrin#} / S_ {#--SrotrayaH#}	maMtriSrotrayaH
48983	L_ 22664 / B_ {#maMtritA --tvaM#}	maMtritA,maMtritvaM
48984	L_ 22665 / B_ {#maMT, maT#}	maMT,maT
48985	L_ 22666 / B_ {#maMTaH#}	maMTaH
48986	L_ 22666 / B_ {#maMTaH#} / S_ {#--acalaH#}, {#--adriH, giriH, --parvataH, --SElaH#}	maMTAcalaH,maMTAdriH,maMTaSElaH,maMTagiriH,maMTaparvataH
48987	L_ 22666 / B_ {#maMTaH#} / S_ {#--udakaH, --udaDiH#}	maMTodaDiH,maMTodakaH
48988	L_ 22666 / B_ {#maMTaH#} / S_ {#--guRaH#}	maMTaguRaH
48989	L_ 22666 / B_ {#maMTaH#} / S_ {#--jaM#}	maMTajaM
48990	L_ 22666 / B_ {#maMTaH#} / S_ {#--daMqaH, --daMqakaH#}	maMTadaMqaH,maMTadaMqakaH
48991	L_ 22667 / B_ {#maMTanaH#}	maMTanaH
48992	L_ 22667 / B_ {#maMTanaH#} / M_ {#--na#}	maMTana
48993	L_ 22667 / B_ {#maMTanaH#} / M_ {#--nI#}	maMTanI
48994	L_ 22667 / B_ {#maMTanaH#} / S_ {#--GawI#}	maMTanaGawI
48995	L_ 22668 / B_ {#maMTara#}	maMTara
48996	L_ 22668 / B_ {#maMTara#} / M_ {#--raH#}	maMTaraH
48997	L_ 22668 / B_ {#maMTara#} / M_ {#--rA#}	maMTarA
48998	L_ 22668 / B_ {#maMTara#} / M_ {#--raM#}	maMTaraM
48999	L_ 22668 / B_ {#maMTara#} / S_ {#--viveka#}	maMTaraviveka
49000	L_ 22669 / B_ {#maMTaruH#}	maMTaruH
49001	L_ 22670 / B_ {#maMTAnaH#}	maMTAnaH
49002	L_ 22671 / B_ {#maMTAnakaH#}	maMTAnakaH
49003	L_ 22672 / B_ {#maMTin#}	maMTin
49004	L_ 22672 / B_ {#maMTin#} / M_ {%--<ab>m.</ab>%}	maMTin
49005	L_ 22672 / B_ {#maMTin#} / M_ {#--nI#}	maMTinI
49006	L_ 22673 / B_ {#maMd#}	maMd
49007	L_ 22674 / B_ {#maMda#}	maMda
49008	L_ 22674 / B_ {#maMda#} / M_ {#--daH#}	maMdaH
49009	L_ 22674 / B_ {#maMda#} / M_ {#--dA#}	maMdA
49010	L_ 22674 / B_ {#maMda#} / M_ {#--daM#}	maMdaM
49011	L_ 22674 / B_ {#maMda#} / S_ {#--akza#}	maMdAkza
49012	L_ 22674 / B_ {#maMda#} / S_ {#--akza#} / S_M_ ({#--kzaM#}	maMdAkzaM
49013	L_ 22674 / B_ {#maMda#} / S_ {#--agni#}	maMdAgni
49014	L_ 22674 / B_ {#maMda#} / S_ {#--agni#} / S_M_ ({#--gniH#}	maMdAgniH
49015	L_ 22674 / B_ {#maMda#} / S_ {#--anilaH#}	maMdAnilaH
49016	L_ 22674 / B_ {#maMda#} / S_ {#--asu#}	maMdAsu
49017	L_ 22674 / B_ {#maMda#} / S_ {#--AkrAMtA#}	maMdAkrAMtA
49018	L_ 22674 / B_ {#maMda#} / S_ {#--Atman#}	maMdAtman
49019	L_ 22674 / B_ {#maMda#} / S_ {#--Adara#}	maMdAdara
49020	L_ 22674 / B_ {#maMda#} / S_ {#--uccaH#}	maMdoccaH
49021	L_ 22674 / B_ {#maMda#} / S_ {#--utsAha#}	maMdotsAha
49022	L_ 22674 / B_ {#maMda#} / S_ {#--udarI#}	maMdodarI
49023	L_ 22674 / B_ {#maMda#} / S_ {#--uzRa#}	maMdozRa
49024	L_ 22674 / B_ {#maMda#} / S_ {#--uzRa#} / S_M_ ({#--zRaM#}	maMdozRaM
49025	L_ 22674 / B_ {#maMda#} / S_ {#--Otsukya#}	maMdOtsukya
49026	L_ 22674 / B_ {#maMda#} / S_ {#--karRa#}	maMdakarRa
49027	L_ 22674 / B_ {#maMda#} / S_ {#--kAMtiH#}	maMdakAMtiH
49028	L_ 22674 / B_ {#maMda#} / S_ {#--kArin#}	maMdakArin
49029	L_ 22674 / B_ {#maMda#} / S_ {#--gaH#}	maMdagaH
49030	L_ 22674 / B_ {#maMda#} / S_ {#--gati#}, {#--gAmin#}	maMdagAmin,maMdagati
49031	L_ 22674 / B_ {#maMda#} / S_ {#--cetas#}	maMdacetas
49032	L_ 22674 / B_ {#maMda#} / S_ {#--CAya#}	maMdacCAya
49033	L_ 22674 / B_ {#maMda#} / S_ {#--jananI#}	maMdajananI
49034	L_ 22674 / B_ {#maMda#} / S_ {#--DI, --prajYa, --budDi, mati#}, {#--meDas#}	maMdaDI,maMdabudDi,maMdamati,maMdameDas,maMdaprajYa
49035	L_ 22674 / B_ {#maMda#} / S_ {#--PalaM#}	maMdaPalaM
49036	L_ 22674 / B_ {#maMda#} / S_ {#--BAgin#}, {#--BAgya#}	maMdaBAgin,maMdaBAgya
49037	L_ 22674 / B_ {#maMda#} / S_ {#--BAs#}	maMdaBAs
49038	L_ 22674 / B_ {#maMda#} / S_ {#--maMdaM#}	maMdamaMdaM
49039	L_ 22674 / B_ {#maMda#} / S_ {#--raSmi#}	maMdaraSmi
49040	L_ 22674 / B_ {#maMda#} / S_ {#--viBava#}	maMdaviBava
49041	L_ 22674 / B_ {#maMda#} / S_ {#--visarpin#}	maMdavisarpin
49042	L_ 22674 / B_ {#maMda#} / S_ {#--vIrya#}	maMdavIrya
49043	L_ 22674 / B_ {#maMda#} / S_ {#--vfzwiH#}	maMdavfzwiH
49044	L_ 22674 / B_ {#maMda#} / S_ {#--smita, --hAsaH, hAsyaM#}	maMdahAsaH,maMdahAsyaM,maMdasmita
49045	L_ 22675 / B_ {#maMdaka#}	maMdaka
49046	L_ 22676 / B_ {#maMdatA --tvaM#}	maMdatA,maMdatvaM
49047	L_ 22677 / B_ {#maMdayati#}	maMdayati
49048	L_ 22678 / B_ {#maMdAyate#}	maMdAyate
49049	L_ 22679 / B_ {#maMdIkf#}	maMdIkf
49050	L_ 22680 / B_ {#maMdIBU#}	maMdIBU
49051	L_ 22681 / B_ {#maMdawaH#}	maMdawaH
49052	L_ 22682 / B_ {#maMdanaM#}	maMdanaM
49053	L_ 22683 / B_ {#maMdayaMtI#}	maMdayaMtI
49054	L_ 22684 / B_ {#maMdara#}	maMdara
49055	L_ 22684 / B_ {#maMdara#} / M_ {#--raH#}	maMdaraH
49056	L_ 22684 / B_ {#maMdara#} / M_ {#--raM#}	maMdaraM
49057	L_ 22684 / B_ {#maMdara#} / S_ {#--AvAsA#}, {#--vAsinI#}	maMdarAvAsA
49058	L_ 22685 / B_ {#maMdasAnaH#}	maMdasAnaH
49059	L_ 22686 / B_ {#maMdAkaH#}	maMdAkaH
49060	L_ 22687 / B_ {#maMdAkinI#}	maMdAkinI
49061	L_ 22688 / B_ {#maMdAraH#}	maMdAraH
49062	L_ 22688 / B_ {#maMdAraH#} / M_ {#--raM#}	maMdAraM
49063	L_ 22688 / B_ {#maMdAraH#} / S_ {#--mAlA#}	maMdAramAlA
49064	L_ 22688 / B_ {#maMdAraH#} / S_ {#--zazWI#}	maMdArazazWI
49065	L_ 22689 / B_ {#maMdArakaH, --maMdAravaH, --maMdAruH#}	maMdArakaH,maMdAravaH,maMdAruH
49066	L_ 22690 / B_ {#maMdiman#}	maMdiman
49067	L_ 22691 / B_ {#maMdiraM#}	maMdiraM
49068	L_ 22691 / B_ {#maMdiraM#} / M_ {#--raH#}	maMdiraH
49069	L_ 22691 / B_ {#maMdiraM#} / S_ {#--paSuH#}	maMdirapaSuH
49070	L_ 22691 / B_ {#maMdiraM#} / S_ {#--maRiH#}	maMdiramaRiH
49071	L_ 22692 / B_ {#maMdirA#}	maMdirA
49072	L_ 22693 / B_ {#maMdurA#}	maMdurA
49073	L_ 22694 / B_ {#maMdra#}	maMdra
49074	L_ 22694 / B_ {#maMdra#} / M_ {#--draH#}	maMdraH
49075	L_ 22695 / B_ {#maMDAtf#}	maMDAtf
49076	L_ 22696 / B_ {#manmaTaH#}	manmaTaH
49077	L_ 22696 / B_ {#manmaTaH#} / M_ {#--TA#}	manmaTA
49078	L_ 22696 / B_ {#manmaTaH#} / S_ {#--AnaMdaH#}	manmaTAnaMdaH
49079	L_ 22696 / B_ {#manmaTaH#} / S_ {#--AlayaH#}	manmaTAlayaH
49080	L_ 22696 / B_ {#manmaTaH#} / S_ {#--kara#}	manmaTakara
49081	L_ 22696 / B_ {#manmaTaH#} / S_ {#--yudDaM#}	manmaTayudDaM
49082	L_ 22696 / B_ {#manmaTaH#} / S_ {#--leKaH#}	manmaTaleKaH
49083	L_ 22697 / B_ {#manmaTin#}	manmaTin
49084	L_ 22698 / B_ {#manman#}	manman
49085	L_ 22699 / B_ {#manmanaH#}	manmanaH
49086	L_ 22700 / B_ {#manya#}	manya
49087	L_ 22701 / B_ {#manyA#}	manyA
49088	L_ 22702 / B_ {#manyuH#}	manyuH
49089	L_ 22703 / B_ {#manyumat#}	manyumat
49090	L_ 22703 / B_ {#manyumat#} / M_ {%--<ab>m.</ab>%}	manyumat
49091	L_ 22704 / B_ {#mapa(pu)zwaH --kaH#}	mapazwaH,mapazwakaH,mapuzwaH,mapuzwakaH
49092	L_ 22705 / B_ {#maBr#}	maBr
49093	L_ 22706 / B_ {#mama#}	mama
49094	L_ 22706 / B_ {#mama#} / S_ {#--kAraH, --kftyaM#}	mamakAraH,mamakftyaM
49095	L_ 22707 / B_ {#mamatA#}	mamatA
49096	L_ 22708 / B_ {#mamatvaM#}	mamatvaM
49097	L_ 22709 / B_ {#mamApatAlaH#}	mamApatAlaH
49098	L_ 22710 / B_ {#mab#}	mab
49099	L_ 22711 / B_ {#mammawaH#}	mammawaH
49100	L_ 22712 / B_ {#may#}	may
49101	L_ 22713 / B_ {#maya#}	mayI,maya
49102	L_ 22713 / B_ {#maya#} / M_ {#--yaH#}	mayaH
49103	L_ 22713 / B_ {#maya#} / M_ {#--yI#}	mayI
49104	L_ 22714 / B_ {#mayawaH#}	mayawaH
49105	L_ 22715 / B_ {#maya(yu)zwakaH#}	mayazwaH,mayazwakaH,mayuzwaH,mayuzwakaH
49106	L_ 22716 / B_ {#mayas#}	mayas
49107	L_ 22717 / B_ {#mayuH#}	mayuH
49108	L_ 22717 / B_ {#mayuH#} / S_ {#--rAjaH#}	mayurAjaH
49109	L_ 22718 / B_ {#mayUKaH#}	mayUKaH
49110	L_ 22719 / B_ {#mayUKin#}	mayUKin
49111	L_ 22720 / B_ {#mayUraH#}	mayUraH
49112	L_ 22720 / B_ {#mayUraH#} / M_ {#--rI#}	mayUrI
49113	L_ 22720 / B_ {#mayUraH#} / S_ {#--ariH#}	mayUrAriH
49114	L_ 22720 / B_ {#mayUraH#} / S_ {#--ketuH#}	mayUraketuH
49115	L_ 22720 / B_ {#mayUraH#} / S_ {#--grIvakaM#}	mayUragrIvakaM
49116	L_ 22720 / B_ {#mayUraH#} / S_ {#--cawakaH#}	mayUracawakaH
49117	L_ 22720 / B_ {#mayUraH#} / S_ {#--cUqA#}	mayUracUqA
49118	L_ 22720 / B_ {#mayUraH#} / S_ {#--tutTaM#}	mayUratutTaM
49119	L_ 22720 / B_ {#mayUraH#} / S_ {#--patrin#}	mayUrapatrin
49120	L_ 22720 / B_ {#mayUraH#} / S_ {#--padakaM#}	mayUrapadakaM
49121	L_ 22720 / B_ {#mayUraH#} / S_ {#--raTaH#}	mayUraraTaH
49122	L_ 22720 / B_ {#mayUraH#} / S_ {#--vyaMsakaH#}	mayUravyaMsakaH
49123	L_ 22720 / B_ {#mayUraH#} / S_ {#--SiKA#}	mayUraSiKA
49124	L_ 22721 / B_ {#mayUrakaH#}	mayUrakaH
49125	L_ 22721 / B_ {#mayUrakaH#} / M_ {#--kaH --kaM#}	mayUrakaH,mayUrakaM
49126	L_ 22722 / B_ {#maraH#}	maraH
49127	L_ 22723 / B_ {#marakaH#}	marakaH
49128	L_ 22724 / B_ {#marakataM#}	marakataM
49129	L_ 22724 / B_ {#marakataM#} / S_ {#--maRiH#}	marakatamaRiH
49130	L_ 22724 / B_ {#marakataM#} / S_ {#--SilA#}	marakataSilA
49131	L_ 22725 / B_ {#maraRaM#}	maraRaM
49132	L_ 22725 / B_ {#maraRaM#} / S_ {#--aMta, --aMtaka#}	maraRAMta,maraRAMtaka
49133	L_ 22725 / B_ {#maraRaM#} / S_ {#--aBimuKa, --unmuKa#}	maraRABimuKa,maraRonmuKa
49134	L_ 22725 / B_ {#maraRaM#} / S_ {#--Atmaka#}	maraRAtmaka
49135	L_ 22725 / B_ {#maraRaM#} / S_ {#--Darman#}	maraRaDarman
49136	L_ 22725 / B_ {#maraRaM#} / S_ {#--niScaya#}	maraRaniScaya
49137	L_ 22725 / B_ {#maraRaM#} / S_ {#--SIla#}	maraRaSIla
49138	L_ 22726 / B_ {#marataH#}	marataH
49139	L_ 22727 / B_ {#maraRIya, marizRu#}	maraRIya,marizRu
49140	L_ 22728 / B_ {#mariman#}	mariman
49141	L_ 22729 / B_ {#maraMdaH --dakaH#}	maraMdaH,maraMdakaH
49142	L_ 22729 / B_ {#maraMdaH --dakaH#} / S_ {#--okas#}	maraMdOkas,maraMdakOkas
49143	L_ 22730 / B_ {#marAraH#}	marAraH
49144	L_ 22731 / B_ {#marAla#}	marAla
49145	L_ 22731 / B_ {#marAla#} / M_ {#--laH#}	marAlaH
49146	L_ 22732 / B_ {#marAlakaH#}	marAlakaH
49147	L_ 22733 / B_ {#mari(rI)caH#}	marIcaH,maricaH
49148	L_ 22733 / B_ {#mari(rI)caH#} / M_ {#--caM#}	marIcaM,maricaM
49149	L_ 22734 / B_ {#marIciH#}	marIciH
49150	L_ 22734 / B_ {#marIciH#} / M_ {#--ciH#}	marIciH
49151	L_ 22734 / B_ {#marIciH#} / S_ {#--garBa#}	marIcigarBa
49152	L_ 22734 / B_ {#marIciH#} / S_ {#--toyaM#}	marIcitoyaM
49153	L_ 22734 / B_ {#marIciH#} / S_ {#--mAlin#}	marIcimAlin
49154	L_ 22734 / B_ {#marIciH#} / S_ {#--mAlin#} / S_M_ {%--<ab>m.</ab>%}	
49155	L_ 22735 / B_ {#marIcikA#}	marIcikA
49156	L_ 22736 / B_ {#marIcin, marIcimat#}	marIcimat,marIcin
49157	L_ 22736 / B_ {#marIcin, marIcimat#} / M_ {%--<ab>m.</ab>%}	marIcimat,marIcin
49158	L_ 22737 / B_ {#marImfja#}	marImfja
49159	L_ 22738 / B_ {#maruH#}	maruH
49160	L_ 22738 / B_ {#maruH#} / M_ {%--<ab>m.</ab>%}	maruH
49161	L_ 22738 / B_ {#maruH#} / S_ {#--udBavA#}	marUdBavA
49162	L_ 22738 / B_ {#maruH#} / S_ {#--kacCaH#}	marukacCaH
49163	L_ 22738 / B_ {#maruH#} / S_ {#--jaH#}	marujaH
49164	L_ 22738 / B_ {#maruH#} / S_ {#--deSaH#}	marudeSaH
49165	L_ 22738 / B_ {#maruH#} / S_ {#--dvipaH, --priyaH#}	marudvipaH,marupriyaH
49166	L_ 22738 / B_ {#maruH#} / S_ {#--DanvaH, --Danvan#}	maruDanvaH,maruDanvan
49167	L_ 22738 / B_ {#maruH#} / S_ {#--paTaH, --pfzWaM#}	marupaTaH,marupfzWaM
49168	L_ 22738 / B_ {#maruH#} / S_ {#--BU#}	maruBU
49169	L_ 22738 / B_ {#maruH#} / S_ {#--BUmiH#}	maruBUmiH
49170	L_ 22738 / B_ {#maruH#} / S_ {#--saMBavaH#}	marusaMBavaH
49171	L_ 22738 / B_ {#maruH#} / S_ {#--sTalaM, --sTalI#}	marusTalI,marusTalaM
49172	L_ 22739 / B_ {#marukaH#}	marukaH
49173	L_ 22740 / B_ {#maruMqA#}	maruMqA
49174	L_ 22741 / B_ {#marut#}	marut
49175	L_ 22741 / B_ {#marut#} / M_ {%--<ab>n.</ab>%}	marut
49176	L_ 22741 / B_ {#marut#} / S_ {#--aMdolaH#}	marudaMdolaH
49177	L_ 22741 / B_ {#marut#} / S_ {#--izwaM#}	marudizwaM
49178	L_ 22741 / B_ {#marut#} / S_ {#--karaH#}	marutkaraH
49179	L_ 22741 / B_ {#marut#} / S_ {#--karman#}	marutkarman
49180	L_ 22741 / B_ {#marut#} / S_ {#--koRaH#}	marutkoRaH
49181	L_ 22741 / B_ {#marut#} / S_ {#--gaRaH#}	marudgaRaH
49182	L_ 22741 / B_ {#marut#} / S_ {#--tanayaH, --putraH, --sutaH, --sUnuH#}	marutputraH,marutsUnuH,marutsutaH,maruttanayaH
49183	L_ 22741 / B_ {#marut#} / S_ {#--DvajaM#}	marudDvajaM
49184	L_ 22741 / B_ {#marut#} / S_ {#--pawaH#}	marutpawaH
49185	L_ 22741 / B_ {#marut#} / S_ {#--patiH#}, {#--pAlaH#}	marutpAlaH,marutpatiH
49186	L_ 22741 / B_ {#marut#} / S_ {#--paTaH#}	marutpaTaH
49187	L_ 22741 / B_ {#marut#} / S_ {#--plavaH#}	marutplavaH
49188	L_ 22741 / B_ {#marut#} / S_ {#--PalaM#}	marutPalaM
49189	L_ 22741 / B_ {#marut#} / S_ {#--badDaH#}	marudbadDaH
49190	L_ 22741 / B_ {#marut#} / S_ {#--raTaH#}	marudraTaH
49191	L_ 22741 / B_ {#marut#} / S_ {#--lokaH#}	marullokaH
49192	L_ 22741 / B_ {#marut#} / S_ {#--vartman#}	marudvartman
49193	L_ 22741 / B_ {#marut#} / S_ {#--vAhaH#}	marudvAhaH
49194	L_ 22742 / B_ {#marutaH#}	marutaH
49195	L_ 22743 / B_ {#maruttaH#}	maruttaH
49196	L_ 22744 / B_ {#maruttakaH#}	maruttakaH
49197	L_ 22745 / B_ {#marutvat#}	marutvat
49198	L_ 22746 / B_ {#marulaH#}	marulaH
49199	L_ 22747 / B_ {#marUvaH#}	marUvaH
49200	L_ 22748 / B_ {#marUva(ba)ka#}	marUbaka,marUvaka
49201	L_ 22748 / B_ {#marUva(ba)ka#} / M_ {#--kaH#}	marUbakaH,marUvakaH
49202	L_ 22749 / B_ {#marUkaH#}	marUkaH
49203	L_ 22750 / B_ {#maroliH --likaH#}	maroliH,marolikaH
49204	L_ 22751 / B_ {#marka#}	marka
49205	L_ 22751 / B_ {#marka#} / M_ {#--rkaH#}	markaH
49206	L_ 22752 / B_ {#markakaH#}	markakaH
49207	L_ 22753 / B_ {#markawaH#}	markawaH
49208	L_ 22753 / B_ {#markawaH#} / S_ {#--Asya#}	markawAsya
49209	L_ 22753 / B_ {#markawaH#} / S_ {#--Asya#} / S_M_ ({#--syaM#}	markawAsyaM
49210	L_ 22753 / B_ {#markawaH#} / S_ {#--iMduH#}	markaweMduH
49211	L_ 22753 / B_ {#markawaH#} / S_ {#--tiMdukaH#}	markawatiMdukaH
49212	L_ 22753 / B_ {#markawaH#} / S_ {#--pippalI#}	markawapippalI
49213	L_ 22753 / B_ {#markawaH#} / S_ {#--potaH#}	markawapotaH
49214	L_ 22753 / B_ {#markawaH#} / S_ {#--vAsaH#}	markawavAsaH
49215	L_ 22753 / B_ {#markawaH#} / S_ {#--SIrzaM#}	markawaSIrzaM
49216	L_ 22754 / B_ {#markawakaH#}	markawakaH
49217	L_ 22755 / B_ {#markarA#}	markarA
49218	L_ 22756 / B_ {#marc#}	marc
49219	L_ 22757 / B_ {#marjUH#}	marjUH
49220	L_ 22757 / B_ {#marjUH#} / M_ {%--<ab>f.</ab>%}	marjUH
49221	L_ 22758 / B_ {#martaH#}	martaH
49222	L_ 22759 / B_ {#martya#}	martya
49223	L_ 22759 / B_ {#martya#} / M_ {#--rtyaH#}	martyaH
49224	L_ 22759 / B_ {#martya#} / M_ {#--rtyaM#}	martyaM
49225	L_ 22759 / B_ {#martya#} / S_ {#--DarmaH#}	martyaDarmaH
49226	L_ 22759 / B_ {#martya#} / S_ {#--Darman#}	martyaDarman
49227	L_ 22759 / B_ {#martya#} / S_ {#--nivAsin#}	martyanivAsin
49228	L_ 22759 / B_ {#martya#} / S_ {#--BAvaH#}	martyaBAvaH
49229	L_ 22759 / B_ {#martya#} / S_ {#--BuvanaM#}	martyaBuvanaM
49230	L_ 22759 / B_ {#martya#} / S_ {#--mahitaH#}	martyamahitaH
49231	L_ 22759 / B_ {#martya#} / S_ {#--muKaH#}	martyamuKaH
49232	L_ 22759 / B_ {#martya#} / S_ {#--lokaH#}	martyalokaH
49233	L_ 22760 / B_ {#marda#}	marda
49234	L_ 22760 / B_ {#marda#} / M_ {#--rdaH#}	mardaH
49235	L_ 22761 / B_ {#mardaka#}	mardaka
49236	L_ 22762 / B_ {#mardana#}	mardanI,mardana
49237	L_ 22762 / B_ {#mardana#} / M_ {#--naM#}	mardanaM
49238	L_ 22763 / B_ {#mardita#}	mardita
49239	L_ 22764 / B_ {#mardalaH#}	mardalaH
49240	L_ 22765 / B_ {#marb#}	marb
49241	L_ 22766 / B_ {#marman#}	marman
49242	L_ 22766 / B_ {#marman#} / S_ {#--atiga#}	marmAtiga
49243	L_ 22766 / B_ {#marman#} / S_ {#--anvezaRaM#}	marmAnvezaRaM
49244	L_ 22766 / B_ {#marman#} / S_ {#--AvaraRaM#}	marmAvaraRaM
49245	L_ 22766 / B_ {#marman#} / S_ {#--AviD#}, {#--upaGAtin#}	marmAviD,marmopaGAtin
49246	L_ 22766 / B_ {#marman#} / S_ {#--kIlaH#}	marmakIlaH
49247	L_ 22766 / B_ {#marman#} / S_ {#--ga#}	marmaga
49248	L_ 22766 / B_ {#marman#} / S_ {#--Gna#}	marmaGna
49249	L_ 22766 / B_ {#marman#} / S_ {#--caraM#}	marmacaraM
49250	L_ 22766 / B_ {#marman#} / S_ {#--Cid#}, {#--Bid#}	marmaBid,marmacCid
49251	L_ 22766 / B_ {#marman#} / S_ {#--jYa#}	marmajYa
49252	L_ 22766 / B_ {#marman#} / S_ {#--jYa#} / S_M_ ({#--jYaH#}	marmajYaH
49253	L_ 22766 / B_ {#marman#} / S_ {#--traM#}	marmatraM
49254	L_ 22766 / B_ {#marman#} / S_ {#--pAraga#}	marmapAraga
49255	L_ 22766 / B_ {#marman#} / S_ {#--BedaH#}	marmaBedaH
49256	L_ 22766 / B_ {#marman#} / S_ {#--BedataH#}, {#--Bedin#}	marmaBedataH,marmaBedin
49257	L_ 22766 / B_ {#marman#} / S_ {#--vid#}	marmavid
49258	L_ 22766 / B_ {#marman#} / S_ {#--sTalaM, --sTAnaM#}	marmasTAnaM,marmasTalaM
49259	L_ 22766 / B_ {#marman#} / S_ {#--spfS#}	marmaspfS
49260	L_ 22767 / B_ {#marmika#}	marmika
49261	L_ 22768 / B_ {#marmara#}	marmara
49262	L_ 22768 / B_ {#marmara#} / M_ {#--raH#}	marmaraH
49263	L_ 22769 / B_ {#marmarAyate#}	marmarAyate
49264	L_ 22770 / B_ {#marmarI#}	marmarI
49265	L_ 22771 / B_ {#marmarIkaH#}	marmarIkaH
49266	L_ 22772 / B_ {#marya#}	marya
49267	L_ 22772 / B_ {#marya#} / M_ {#--ryaH#}	maryaH
49268	L_ 22773 / B_ {#maryakaH#}	maryakaH
49269	L_ 22774 / B_ {#maryA#}	maryA
49270	L_ 22775 / B_ {#maryAdA#}	maryAdA
49271	L_ 22775 / B_ {#maryAdA#} / S_ {#--acalaH, --giriH, --parvataH#}	maryAdAcalaH,maryAdAgiriH,maryAdAparvataH
49272	L_ 22775 / B_ {#maryAdA#} / S_ {#--BedakaH#}	maryAdABedakaH
49273	L_ 22776 / B_ {#maryAdin#}	maryAdin
49274	L_ 22776 / B_ {#maryAdin#} / M_ {%--<ab>m.</ab>%}	maryAdin
49275	L_ 22777 / B_ {#maryAdIkf#}	maryAdIkf
49276	L_ 22778 / B_ {#marv#}	marv
49277	L_ 22778 / B_ {#marv#} / M_ {%--<ab>Caus.</ab>%}	marv
49278	L_ 22779 / B_ {#marSaH#}	marSaH
49279	L_ 22780 / B_ {#marSanaM#}	marSanaM
49280	L_ 22781 / B_ {#marzaH, marzaRaM#}	marzaH,marzaRaM
49281	L_ 22782 / B_ {#marzita#}	marzita
49282	L_ 22782 / B_ {#marzita#} / M_ {#--taM#}	marzitaM
49283	L_ 22783 / B_ {#marzin#}	marzin
49284	L_ 22784 / B_ {#mal#}	mal
49285	L_ 22785 / B_ {#mala#}	mala
49286	L_ 22785 / B_ {#mala#} / M_ {#--laH, --laM#}	malaH,malaM
49287	L_ 22785 / B_ {#mala#} / M_ {#--laM#}	malaM
49288	L_ 22785 / B_ {#mala#} / S_ {#--apakarzaRaM#}	malApakarzaRaM
49289	L_ 22785 / B_ {#mala#} / S_ {#--ariH#}	malAriH
49290	L_ 22785 / B_ {#mala#} / S_ {#--avaroDaH#}	malAvaroDaH
49291	L_ 22785 / B_ {#mala#} / S_ {#--Akarzin#}	malAkarzin
49292	L_ 22785 / B_ {#mala#} / S_ {#--Avaha#}	malAvaha
49293	L_ 22785 / B_ {#mala#} / S_ {#--ASayaH#}	malASayaH
